162.83041381835938,343.2046203613281
162.6754150390625,337.7477722167969
162.61929321289062,332.2869567871094
162.58184814453125,326.8259582519531
162.55331420898438,321.36492919921875
162.53256225585938,315.9038391113281
162.51596069335938,310.4427490234375
162.50230407714844,304.9816589355469
162.49267578125,299.5205383300781
162.4853973388672,294.0594177246094
162.47994995117188,288.5982971191406
162.47747802734375,283.1371765136719
162.47567749023438,277.6760559082031
162.4769744873047,272.21495056152344
162.4784698486328,266.7538299560547
162.48289489746094,261.29270935058594
162.48744201660156,255.8315887451172
162.4945068359375,250.3704833984375
162.50193786621094,244.90936279296875
162.51133728027344,239.44825744628906
162.5215301513672,233.98715209960938
162.5330047607422,228.5260467529297
162.54592895507812,223.06494140625
162.55908203125,217.6038360595703
162.5733642578125,212.14273071289062
162.587646484375,206.681640625
162.6019287109375,201.2205352783203
162.61619567871094,195.75942993164062
162.63047790527344,190.29833984375
162.64476013183594,184.83721923828125
162.65904235839844,179.37612915039062
162.67332458496094,173.91502380371094
162.68760681152344,168.45391845703125
162.70188903808594,162.99282836914062
162.71617126464844,157.53172302246094
162.73043823242188,152.07061767578125
162.74472045898438,146.60951232910156
162.75900268554688,141.14840698242188
162.77328491210938,135.68730926513672
162.78756713867188,130.22621154785156
162.80184936523438,124.76510620117188
162.81613159179688,119.30400085449219
162.83041381835938,113.84290313720703
162.84469604492188,108.38179779052734
162.8589630126953,102.92070007324219
162.8732452392578,97.4595947265625
166.1007537841797,95.16826629638672
171.56112670898438,95.07966613769531
177.0215301513672,94.99105834960938
182.48194885253906,94.90245819091797
187.9423370361328,94.81385040283203
193.40274047851562,94.72525024414062
198.86314392089844,94.63664245605469
202.51332092285156,97.71585083007812
205.2090606689453,102.46525573730469
207.90478515625,107.21466064453125
210.60052490234375,111.96406555175781
213.2962646484375,116.71347045898438
215.99200439453125,121.46287536621094
218.687744140625,126.2122802734375
221.3834686279297,130.96168518066406
224.07920837402344,135.7110824584961
226.7749481201172,140.46048736572266
229.47068786621094,145.20989227294922
232.1664276123047,149.9593048095703
234.8560333251953,154.71217346191406
237.52670288085938,159.47569274902344
240.1840362548828,164.2467041015625
242.8326873779297,169.02252197265625
245.47540283203125,173.80162048339844
248.11692810058594,178.58139038085938
250.75775146484375,183.36155700683594
253.4018096923828,188.13992309570312
256.0487060546875,192.9167022705078
258.7021484375,197.6898651123047
261.36463928222656,202.45799255371094
264.0367736816406,207.22071838378906
266.7203369140625,211.97702026367188
269.4194793701172,216.72445678710938
272.1355743408203,221.46226501464844
274.87152099609375,226.1885986328125
277.63153076171875,230.9009246826172
280.4194641113281,235.5968017578125
283.2404479980469,240.27288818359375
286.10076904296875,244.92498779296875
289.010498046875,249.54632568359375
291.9812927246094,254.128662109375
295.021728515625,258.6650695800781
298.07574462890625,263.1924133300781
301.1297302246094,267.7197570800781
304.1837463378906,272.2471008300781
307.2377624511719,276.7744445800781
310.2917785644531,281.30181884765625
313.34576416015625,285.82916259765625
316.3997802734375,290.3564758300781
319.4537658691406,294.8838195800781
322.5077819824219,299.4111633300781
325.5617980957031,303.9385070800781
328.61578369140625,308.4658508300781
331.6697998046875,312.99322509765625
334.72381591796875,317.52056884765625
337.77783203125,322.04791259765625
340.8318176269531,326.57525634765625
343.8858337402344,331.10260009765625
346.9398498535156,335.62994384765625
349.99383544921875,340.15728759765625
350.1438293457031,335.48443603515625
350.0452575683594,330.0242004394531
349.94671630859375,324.56396484375
349.84814453125,319.103759765625
349.74957275390625,313.64349365234375
349.6510314941406,308.18328857421875
349.5524597167969,302.7230529785156
349.45391845703125,297.2628173828125
349.3553466796875,291.8025817871094
349.25677490234375,286.34234619140625
349.1582336425781,280.88214111328125
349.0596618652344,275.4219055175781
348.9610900878906,269.961669921875
348.862548828125,264.5014343261719
348.76397705078125,259.04119873046875
348.6654052734375,253.58096313476562
348.5668640136719,248.12074279785156
348.4682922363281,242.66050720214844
348.3697204589844,237.20028686523438
348.27117919921875,231.74005126953125
348.172607421875,226.27981567382812
348.07403564453125,220.819580078125
347.9754943847656,215.35935974121094
347.8769226074219,209.8991241455078
347.7783508300781,204.4388885498047
347.6798095703125,198.97866821289062
347.58123779296875,193.5184326171875
347.5816345214844,188.05764770507812
347.6169128417969,182.5966339111328
347.6522216796875,177.1356201171875
347.6875,171.67462158203125
347.7227783203125,166.213623046875
347.7580871582031,160.7526092529297
347.7933654785156,155.29159545898438
347.8286437988281,149.83059692382812
347.86395263671875,144.3695831298828
347.89923095703125,138.90858459472656
347.9345397949219,133.44757080078125
347.9698181152344,127.986572265625
348.0050964355469,122.52555847167969
348.0404052734375,117.0645523071289
348.07568359375,111.60354614257812
348.1109619140625,106.14253997802734
348.1462707519531,100.68153381347656
