488.3670349121094,502.4180603027344
484.0312805175781,502.4358825683594
479.695556640625,502.4537353515625
475.35980224609375,502.4715576171875
471.0240783691406,502.4894104003906
466.6883239746094,502.50726318359375
462.3525695800781,502.52508544921875
458.016845703125,502.5429382324219
453.68109130859375,502.560791015625
449.3453674316406,502.57861328125
445.0096435546875,502.5964660644531
440.67388916015625,502.61431884765625
436.338134765625,502.63214111328125
432.00238037109375,502.6499938964844
427.6666564941406,502.6678466796875
423.3309326171875,502.6856689453125
418.99517822265625,502.7035217285156
414.659423828125,502.72137451171875
410.3236999511719,502.73919677734375
405.98797607421875,502.7570495605469
401.6522216796875,502.77490234375
397.31646728515625,502.792724609375
392.980712890625,502.8105773925781
388.6449890136719,502.82843017578125
384.30926513671875,502.84625244140625
379.9735107421875,502.8641052246094
375.6377868652344,502.8819580078125
371.3020324707031,502.8997802734375
366.9662780761719,502.9176330566406
362.63055419921875,502.93548583984375
358.2947998046875,502.95330810546875
353.95904541015625,502.9711608886719
349.62335205078125,502.989013671875
345.28759765625,503.0068359375
340.95184326171875,503.0246887207031
336.6160888671875,503.04254150390625
332.2803649902344,503.06036376953125
327.94464111328125,503.0782165527344
323.60888671875,503.0960693359375
319.27313232421875,503.1138916015625
314.9374084472656,503.1317443847656
310.6016540527344,503.14959716796875
306.26593017578125,503.16741943359375
301.93017578125,503.1852722167969
297.59442138671875,503.203125
293.2586975097656,503.220947265625
288.9229736328125,503.2388000488281
284.58721923828125,503.25665283203125
280.25146484375,503.27447509765625
275.9157257080078,503.2923278808594
271.5800018310547,503.3101806640625
267.24424743652344,503.3280029296875
262.9085235595703,503.3458557128906
258.57276916503906,503.36370849609375
254.23703002929688,503.38153076171875
249.9012908935547,503.3993835449219
245.5655517578125,503.417236328125
241.2298126220703,503.43505859375
236.89407348632812,503.4529113769531
232.55831909179688,503.47076416015625
228.22259521484375,503.4886169433594
223.8868408203125,503.5064392089844
219.55108642578125,503.5242919921875
215.21534729003906,503.5421447753906
210.879638671875,503.5599670410156
206.54388427734375,503.57781982421875
202.2081298828125,503.5956726074219
197.87237548828125,503.6134948730469
193.5366668701172,503.63134765625
189.200927734375,503.6492004394531
184.86517333984375,503.6670227050781
180.5294189453125,503.68487548828125
176.19369506835938,503.7027282714844
171.8579559326172,503.7205505371094
167.522216796875,503.7384033203125
163.18646240234375,503.7562561035156
158.85073852539062,503.7740783691406
154.51499938964844,503.79193115234375
150.1792449951172,503.8097839355469
145.84349822998047,503.8276062011719
141.50778198242188,503.845458984375
137.17203521728516,503.8633117675781
132.83628845214844,503.8811340332031
128.5005340576172,503.89898681640625
124.1648178100586,503.9168395996094
119.82907104492188,503.9346618652344
115.49332427978516,503.9525146484375
111.15757751464844,503.9703674316406
108.98081970214844,501.8114013671875
108.96297454833984,497.4756774902344
108.94512939453125,493.1399230957031
108.92728424072266,488.8041687011719
108.9094467163086,484.46844482421875
108.8916015625,480.1326904296875
108.8737564086914,475.7969665527344
108.85591888427734,471.4612121582031
108.83807373046875,467.12548828125
108.82022857666016,462.78973388671875
108.8023910522461,458.4539794921875
108.7845458984375,454.1182556152344
108.7667007446289,449.78253173828125
108.74885559082031,445.44677734375
108.73101806640625,441.11102294921875
108.71317291259766,436.7752685546875
108.69532775878906,432.4395751953125
108.677490234375,428.10382080078125
108.6596450805664,423.76806640625
108.64179992675781,419.43231201171875
108.62396240234375,415.0965881347656
108.60611724853516,410.7608642578125
108.58827209472656,406.42510986328125
108.5704345703125,402.08935546875
108.5525894165039,397.7536315917969
108.53474426269531,393.4178771972656
108.51689910888672,389.0821533203125
108.49906158447266,384.74639892578125
108.48121643066406,380.4106750488281
